Month,Part_Code,Inv_data,Value,Brand
Mar-25,FDXFL3Z-17682-DC ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17682-DC ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17682-DC ,Bal Qty,1,Sheet2
Apr-25,FDXFL3Z-17682-DC ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17682-DC ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17682-DC ,Bal Qty,1,Sheet2
May-25,FDXFL3Z-17682-DC ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17682-DC ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17682-DC ,Bal Qty,1,Sheet2
Jun-25,FDXFL3Z-17682-DC ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17682-DC ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17682-DC ,Bal Qty,1,Sheet2
Jun-24,FDXFL3Z-17682-PB ,Opn Qty,0,Sheet2
Jun-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Jul-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Aug-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Sep-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Oct-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Nov-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Dec-24,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Dec-24,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Jan-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Feb-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Mar-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Apr-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
May-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Jun-25,FDXFL3Z-17682-PB ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17682-PB ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17682-PB ,Bal Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-AA ,Opn Qty,2,Sheet2
Jun-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Jul-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Aug-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Sep-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Oct-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Nov-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Dec-24,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Jan-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Feb-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Mar-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Apr-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
May-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Jun-25,FDXFL3Z-17683-AA ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-AA ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-AA ,Bal Qty,2,Sheet2
Jun-24,FDXFL3Z-17683-BB ,Opn Qty,5,Sheet2
Jun-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-BB ,Sal Qty,1,Sheet2
Jun-24,FDXFL3Z-17683-BB ,Bal Qty,4,Sheet2
Jul-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-BB ,Sal Qty,2,Sheet2
Jul-24,FDXFL3Z-17683-BB ,Bal Qty,2,Sheet2
Aug-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-BB ,Sal Qty,1,Sheet2
Aug-24,FDXFL3Z-17683-BB ,Bal Qty,1,Sheet2
Sep-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-BB ,Bal Qty,1,Sheet2
Oct-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-BB ,Bal Qty,1,Sheet2
Nov-24,FDXFL3Z-17683-BB ,Pur Qty,8,Sheet2
Nov-24,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-BB ,Bal Qty,9,Sheet2
Dec-24,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-BB ,Sal Qty,3,Sheet2
Dec-24,FDXFL3Z-17683-BB ,Bal Qty,6,Sheet2
Jan-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-BB ,Bal Qty,6,Sheet2
Feb-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-BB ,Sal Qty,1,Sheet2
Feb-25,FDXFL3Z-17683-BB ,Bal Qty,5,Sheet2
Mar-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-BB ,Bal Qty,5,Sheet2
Apr-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-BB ,Sal Qty,1,Sheet2
Apr-25,FDXFL3Z-17683-BB ,Bal Qty,4,Sheet2
May-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17683-BB ,Sal Qty,2,Sheet2
May-25,FDXFL3Z-17683-BB ,Bal Qty,2,Sheet2
Jun-25,FDXFL3Z-17683-BB ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-BB ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-BB ,Bal Qty,2,Sheet2
Jun-24,FDXFL3Z-17683-DA ,Opn Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-DA ,Bal Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-DA ,Pur Qty,16,Sheet2
Dec-24,FDXFL3Z-17683-DA ,Sal Qty,4,Sheet2
Dec-24,FDXFL3Z-17683-DA ,Bal Qty,12,Sheet2
Jan-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-DA ,Bal Qty,12,Sheet2
Feb-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-DA ,Sal Qty,2,Sheet2
Feb-25,FDXFL3Z-17683-DA ,Bal Qty,10,Sheet2
Mar-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-DA ,Bal Qty,10,Sheet2
Apr-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-DA ,Bal Qty,10,Sheet2
May-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17683-DA ,Sal Qty,3,Sheet2
May-25,FDXFL3Z-17683-DA ,Bal Qty,7,Sheet2
Jun-25,FDXFL3Z-17683-DA ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-DA ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-DA ,Bal Qty,7,Sheet2
Jun-24,FDXFL3Z-17683-DC ,Opn Qty,13,Sheet2
Jun-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-DC ,Sal Qty,2,Sheet2
Jun-24,FDXFL3Z-17683-DC ,Bal Qty,11,Sheet2
Jul-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-DC ,Sal Qty,2,Sheet2
Jul-24,FDXFL3Z-17683-DC ,Bal Qty,9,Sheet2
Aug-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-DC ,Bal Qty,9,Sheet2
Sep-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-DC ,Sal Qty,1,Sheet2
Sep-24,FDXFL3Z-17683-DC ,Bal Qty,8,Sheet2
Oct-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-DC ,Bal Qty,8,Sheet2
Nov-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-DC ,Sal Qty,2,Sheet2
Nov-24,FDXFL3Z-17683-DC ,Bal Qty,6,Sheet2
Dec-24,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-DC ,Sal Qty,1,Sheet2
Dec-24,FDXFL3Z-17683-DC ,Bal Qty,5,Sheet2
Jan-25,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-DC ,Sal Qty,1,Sheet2
Jan-25,FDXFL3Z-17683-DC ,Bal Qty,4,Sheet2
Feb-25,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-DC ,Bal Qty,4,Sheet2
Mar-25,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-DC ,Bal Qty,4,Sheet2
Apr-25,FDXFL3Z-17683-DC ,Pur Qty,8,Sheet2
Apr-25,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-DC ,Bal Qty,12,Sheet2
May-25,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17683-DC ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17683-DC ,Bal Qty,12,Sheet2
Jun-25,FDXFL3Z-17683-DC ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-DC ,Sal Qty,1,Sheet2
Jun-25,FDXFL3Z-17683-DC ,Bal Qty,11,Sheet2
Jun-24,FDXFL3Z-17683-PB ,Opn Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Dec-24,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
May-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-PB ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-PB ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17683-PB ,Bal Qty,0,Sheet2
Jun-24,FDXFL3Z-17757-A ,Opn Qty,1,Sheet2
Jun-24,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17757-A ,Sal Qty,1,Sheet2
Jun-24,FDXFL3Z-17757-A ,Bal Qty,0,Sheet2
Jul-24,FDXFL3Z-17757-A ,Pur Qty,6,Sheet2
Jul-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17757-A ,Bal Qty,6,Sheet2
Aug-24,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17757-A ,Bal Qty,6,Sheet2
Sep-24,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17757-A ,Bal Qty,6,Sheet2
Oct-24,FDXFL3Z-17757-A ,Pur Qty,8,Sheet2
Oct-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17757-A ,Bal Qty,14,Sheet2
Nov-24,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17757-A ,Bal Qty,14,Sheet2
Dec-24,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Dec-24,FDXFL3Z-17757-A ,Bal Qty,14,Sheet2
Jan-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17757-A ,Bal Qty,14,Sheet2
Feb-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17757-A ,Bal Qty,14,Sheet2
Mar-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17757-A ,Sal Qty,2,Sheet2
Mar-25,FDXFL3Z-17757-A ,Bal Qty,12,Sheet2
Apr-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17757-A ,Sal Qty,1,Sheet2
Apr-25,FDXFL3Z-17757-A ,Bal Qty,11,Sheet2
May-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17757-A ,Bal Qty,11,Sheet2
Jun-25,FDXFL3Z-17757-A ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17757-A ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17757-A ,Bal Qty,11,Sheet2
Jun-24,FDXFL3Z-17906-A ,Opn Qty,0,Sheet2
Jun-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Jul-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Aug-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Sep-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Oct-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Oct-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Nov-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Nov-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Dec-24,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Dec-24,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Jan-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Feb-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Mar-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Mar-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Apr-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Apr-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
May-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Jun-25,FDXFL3Z-17906-A ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17906-A ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17906-A ,Bal Qty,0,Sheet2
Jun-24,FDXFL3Z-17A385-A ,Opn Qty,6,Sheet2
Jun-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Jun-24,FDXFL3Z-17A385-A ,Bal Qty,6,Sheet2
Jul-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17A385-A ,Sal Qty,1,Sheet2
Jul-24,FDXFL3Z-17A385-A ,Bal Qty,5,Sheet2
Aug-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Aug-24,FDXFL3Z-17A385-A ,Bal Qty,5,Sheet2
Sep-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Sep-24,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Sep-24,FDXFL3Z-17A385-A ,Bal Qty,5,Sheet2
Oct-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Oct-24,FDXFL3Z-17A385-A ,Sal Qty,1,Sheet2
Oct-24,FDXFL3Z-17A385-A ,Bal Qty,4,Sheet2
Nov-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Nov-24,FDXFL3Z-17A385-A ,Sal Qty,1,Sheet2
Nov-24,FDXFL3Z-17A385-A ,Bal Qty,3,Sheet2
Dec-24,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Dec-24,FDXFL3Z-17A385-A ,Sal Qty,1,Sheet2
Dec-24,FDXFL3Z-17A385-A ,Bal Qty,2,Sheet2
Jan-25,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Jan-25,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Jan-25,FDXFL3Z-17A385-A ,Bal Qty,2,Sheet2
Feb-25,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Feb-25,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Feb-25,FDXFL3Z-17A385-A ,Bal Qty,2,Sheet2
Mar-25,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Mar-25,FDXFL3Z-17A385-A ,Sal Qty,2,Sheet2
Mar-25,FDXFL3Z-17A385-A ,Bal Qty,0,Sheet2
Apr-25,FDXFL3Z-17A385-A ,Pur Qty,10,Sheet2
Apr-25,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Apr-25,FDXFL3Z-17A385-A ,Bal Qty,10,Sheet2
May-25,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
May-25,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
May-25,FDXFL3Z-17A385-A ,Bal Qty,10,Sheet2
Jun-25,FDXFL3Z-17A385-A ,Pur Qty,0,Sheet2
Jun-25,FDXFL3Z-17A385-A ,Sal Qty,0,Sheet2
Jun-25,FDXFL3Z-17A385-A ,Bal Qty,10,Sheet2
Jun-24,FDXFL3Z-17B984-A ,Opn Qty,0,Sheet2
Jun-24,FDXFL3Z-17B984-A ,Pur Qty,0,Sheet2
Jun-24,FDXFL3Z-17B984-A ,Sal Qty,1,Sheet2
Jun-24,FDXFL3Z-17B984-A ,Bal Qty,1,Sheet2
Jul-24,FDXFL3Z-17B984-A ,Pur Qty,0,Sheet2
Jul-24,FDXFL3Z-17B984-A ,Sal Qty,0,Sheet2
Jul-24,FDXFL3Z-17B984-A ,Bal Qty,1,Sheet2
Aug-24,FDXFL3Z-17B984-A ,Pur Qty,0,Sheet2
Aug-24,FDXFL3Z-17B984-A ,Sal Qty,0,Sheet2
