Itm_Code,Month,Function_Description,Opn_Qty,Seq_No,Sal_Qty,Pur_Qty,Bal_Qty
GAB63714 ,3,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,4,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,5,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,6,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,7,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,8,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,9,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,10,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,11,SHOCK ABSORBER,8,86,0,0,8
GAB63714 ,12,SHOCK ABSORBER,8,86,0,0,8
GAB63716 ,1,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,2,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,3,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,4,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,5,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,6,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,7,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,8,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,9,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,10,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,11,SHOCK ABSORBER,0,87,0,0,0
GAB63716 ,12,SHOCK ABSORBER,0,87,0,0,0
GAB63717 ,1,SHOCK ABSORBER,2,88,0,10,12
GAB63717 ,2,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,3,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,4,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,5,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,6,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,7,SHOCK ABSORBER,2,88,0,0,12
GAB63717 ,8,SHOCK ABSORBER,2,88,2,0,10
GAB63717 ,9,SHOCK ABSORBER,2,88,2,0,8
GAB63717 ,10,SHOCK ABSORBER,2,88,0,0,8
GAB63717 ,11,SHOCK ABSORBER,2,88,4,0,4
GAB63717 ,12,SHOCK ABSORBER,2,88,0,0,4
GAB63776 ,1,SHOCK ABSORBER,8,89,0,0,8
GAB63776 ,2,SHOCK ABSORBER,8,89,2,0,6
GAB63776 ,3,SHOCK ABSORBER,8,89,0,0,6
GAB63776 ,4,SHOCK ABSORBER,8,89,0,0,6
GAB63776 ,5,SHOCK ABSORBER,8,89,0,0,6
GAB63776 ,6,SHOCK ABSORBER,8,89,0,0,6
GAB63776 ,7,SHOCK ABSORBER,8,89,0,0,6
GAB63776 ,8,SHOCK ABSORBER,8,89,2,0,4
GAB63776 ,9,SHOCK ABSORBER,8,89,2,0,2
GAB63776 ,10,SHOCK ABSORBER,8,89,0,12,14
GAB63776 ,11,SHOCK ABSORBER,8,89,4,0,10
GAB63776 ,12,SHOCK ABSORBER,8,89,3,0,7
GAB63803 ,1,SHOCK ABSORBER,2,90,2,300,300
GAB63803 ,2,SHOCK ABSORBER,2,90,24,0,276
GAB63803 ,3,SHOCK ABSORBER,2,90,10,0,266
GAB63803 ,4,SHOCK ABSORBER,2,90,14,0,252
GAB63803 ,5,SHOCK ABSORBER,2,90,25,0,227
GAB63803 ,6,SHOCK ABSORBER,2,90,28,0,199
GAB63803 ,7,SHOCK ABSORBER,2,90,40,0,159
GAB63803 ,8,SHOCK ABSORBER,2,90,104,0,55
GAB63803 ,9,SHOCK ABSORBER,2,90,15,0,40
GAB63803 ,10,SHOCK ABSORBER,2,90,24,0,16
GAB63803 ,11,SHOCK ABSORBER,2,90,14,0,2
GAB63803 ,12,SHOCK ABSORBER,2,90,0,0,2
GAB63817 ,1,SHOCK ABSORBER,2,91,2,250,250
GAB63817 ,2,SHOCK ABSORBER,2,91,20,0,230
GAB63817 ,3,SHOCK ABSORBER,2,91,12,0,218
GAB63817 ,4,SHOCK ABSORBER,2,91,67,0,151
GAB63817 ,5,SHOCK ABSORBER,2,91,30,0,121
GAB63817 ,6,SHOCK ABSORBER,2,91,50,0,71
GAB63817 ,7,SHOCK ABSORBER,2,91,44,0,27
GAB63817 ,8,SHOCK ABSORBER,2,91,16,0,11
GAB63817 ,9,SHOCK ABSORBER,2,91,6,0,5
GAB63817 ,10,SHOCK ABSORBER,2,91,26,100,79
GAB63817 ,11,SHOCK ABSORBER,2,91,67,0,12
GAB63817 ,12,SHOCK ABSORBER,2,91,11,0,1
GAB63829 ,1,SHOCK ABSORBER,0,92,0,4,4
GAB63829 ,2,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,3,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,4,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,5,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,6,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,7,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,8,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,9,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,10,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,11,SHOCK ABSORBER,0,92,0,0,4
GAB63829 ,12,SHOCK ABSORBER,0,92,0,0,4
GAB63842 ,1,SHOCK ABSORBER,3,93,10,60,53
GAB63842 ,2,SHOCK ABSORBER,3,93,10,0,43
GAB63842 ,3,SHOCK ABSORBER,3,93,8,0,35
GAB63842 ,4,SHOCK ABSORBER,3,93,16,0,19
GAB63842 ,5,SHOCK ABSORBER,3,93,9,0,10
GAB63842 ,6,SHOCK ABSORBER,3,93,0,0,10
GAB63842 ,7,SHOCK ABSORBER,3,93,8,0,2
GAB63842 ,8,SHOCK ABSORBER,3,93,0,0,2
GAB63842 ,9,SHOCK ABSORBER,3,93,0,0,2
GAB63842 ,10,SHOCK ABSORBER,3,93,0,100,102
GAB63842 ,11,SHOCK ABSORBER,3,93,20,0,82
GAB63842 ,12,SHOCK ABSORBER,3,93,7,0,75
GAB63844 ,1,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,2,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,3,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,4,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,5,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,6,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,7,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,8,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,9,SHOCK ABSORBER,0,94,0,0,0
GAB63844 ,10,SHOCK ABSORBER,0,94,0,4,4
GAB63844 ,11,SHOCK ABSORBER,0,94,0,0,4
GAB63844 ,12,SHOCK ABSORBER,0,94,0,0,4
GAB63847 ,1,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,2,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,3,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,4,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,5,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,6,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,7,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,8,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,9,SHOCK ABSORBER,1,95,0,0,1
GAB63847 ,10,SHOCK ABSORBER,1,95,0,5,6
GAB63847 ,11,SHOCK ABSORBER,1,95,0,0,6
GAB63847 ,12,SHOCK ABSORBER,1,95,0,0,6
GAB63866 ,1,SHOCK ABSORBER,2,96,6,281,277
GAB63866 ,2,SHOCK ABSORBER,2,96,32,0,245
GAB63866 ,3,SHOCK ABSORBER,2,96,38,117,324
GAB63866 ,4,SHOCK ABSORBER,2,96,52,200,472
GAB63866 ,5,SHOCK ABSORBER,2,96,79,0,393
GAB63866 ,6,SHOCK ABSORBER,2,96,117,0,276
GAB63866 ,7,SHOCK ABSORBER,2,96,68,0,210
GAB63866 ,8,SHOCK ABSORBER,2,96,88,0,122
GAB63866 ,9,SHOCK ABSORBER,2,96,118,0,4
GAB63866 ,10,SHOCK ABSORBER,2,96,4,0,0
GAB63866 ,11,SHOCK ABSORBER,2,96,2,4,0
GAB63866 ,12,SHOCK ABSORBER,2,96,0,0,0
GAB63881 ,1,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,2,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,3,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,4,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,5,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,6,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,7,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,8,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,9,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,10,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,11,SHOCK ABSORBER,20,97,0,0,0
GAB63881 ,12,SHOCK ABSORBER,20,97,0,0,0
GAB63892 ,1,SHOCK ABSORBER,0,98,0,6,6
GAB63892 ,2,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,3,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,4,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,5,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,6,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,7,SHOCK ABSORBER,0,98,0,0,6
GAB63892 ,8,SHOCK ABSORBER,0,98,2,0,4
GAB63892 ,9,SHOCK ABSORBER,0,98,0,0,4
GAB63892 ,10,SHOCK ABSORBER,0,98,0,0,4
GAB63892 ,11,SHOCK ABSORBER,0,98,0,0,4
GAB63892 ,12,SHOCK ABSORBER,0,98,0,0,4
GAB63894 ,1,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,2,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,3,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,4,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,5,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,6,SHOCK ABSORBER,2,99,0,0,2
GAB63894 ,7,SHOCK ABSORBER,2,99,0,0,1
GAB63894 ,8,SHOCK ABSORBER,2,99,0,0,1
GAB63894 ,9,SHOCK ABSORBER,2,99,1,0,0
GAB63894 ,10,SHOCK ABSORBER,2,99,0,5,5
GAB63894 ,11,SHOCK ABSORBER,2,99,2,0,3
GAB63894 ,12,SHOCK ABSORBER,2,99,1,0,2
GAB63895 ,1,SHOCK ABSORBER,1,100,0,30,31
GAB63895 ,2,SHOCK ABSORBER,1,100,8,0,23
GAB63895 ,3,SHOCK ABSORBER,1,100,2,0,21
GAB63895 ,4,SHOCK ABSORBER,1,100,6,0,15
GAB63895 ,5,SHOCK ABSORBER,1,100,12,0,3
GAB63895 ,6,SHOCK ABSORBER,1,100,2,0,1
GAB63895 ,7,SHOCK ABSORBER,1,100,0,0,1
GAB63895 ,8,SHOCK ABSORBER,1,100,0,0,1
GAB63895 ,9,SHOCK ABSORBER,1,100,0,0,1
GAB63895 ,10,SHOCK ABSORBER,1,100,0,50,51
GAB63895 ,11,SHOCK ABSORBER,1,100,2,0,49
GAB63895 ,12,SHOCK ABSORBER,1,100,12,0,37
GAB63896 ,1,SHOCK ABSORBER,59,101,0,0,59
GAB63896 ,2,SHOCK ABSORBER,59,101,0,0,59
GAB63896 ,3,SHOCK ABSORBER,59,101,2,0,57
GAB63896 ,4,SHOCK ABSORBER,59,101,10,0,47
GAB63896 ,5,SHOCK ABSORBER,59,101,2,0,45
GAB63896 ,6,SHOCK ABSORBER,59,101,5,0,40
GAB63896 ,7,SHOCK ABSORBER,59,101,6,0,33
GAB63896 ,8,SHOCK ABSORBER,59,101,4,0,29
GAB63896 ,9,SHOCK ABSORBER,59,101,9,0,20
GAB63896 ,10,SHOCK ABSORBER,59,101,16,0,4
GAB63896 ,11,SHOCK ABSORBER,59,101,0,0,4
GAB63896 ,12,SHOCK ABSORBER,59,101,4,0,0
GAB63897 ,1,SHOCK ABSORBER,17,102,2,10,25
GAB63897 ,2,SHOCK ABSORBER,17,102,10,0,15
GAB63897 ,3,SHOCK ABSORBER,17,102,2,0,13
GAB63897 ,4,SHOCK ABSORBER,17,102,2,0,11
GAB63897 ,5,SHOCK ABSORBER,17,102,4,0,7
GAB63897 ,6,SHOCK ABSORBER,17,102,6,0,1
GAB63897 ,7,SHOCK ABSORBER,17,102,0,0,1
GAB63897 ,8,SHOCK ABSORBER,17,102,1,0,0
GAB63897 ,9,SHOCK ABSORBER,17,102,0,0,0
GAB63897 ,10,SHOCK ABSORBER,17,102,0,50,50
GAB63897 ,11,SHOCK ABSORBER,17,102,0,0,50
GAB63897 ,12,SHOCK ABSORBER,17,102,2,0,48
GAB63905 ,1,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,2,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,3,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,4,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,5,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,6,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,7,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,8,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,9,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,10,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,11,SHOCK ABSORBER,0,103,0,0,0
GAB63905 ,12,SHOCK ABSORBER,0,103,0,0,0
GAB63959 ,1,SHOCK ABSORBER,0,104,0,10,10
GAB63959 ,2,SHOCK ABSORBER,0,104,2,0,8
GAB63959 ,3,SHOCK ABSORBER,0,104,0,0,8
GAB63959 ,4,SHOCK ABSORBER,0,104,0,0,8
GAB63959 ,5,SHOCK ABSORBER,0,104,0,0,8
GAB63959 ,6,SHOCK ABSORBER,0,104,2,0,6
GAB63959 ,7,SHOCK ABSORBER,0,104,2,0,4
GAB63959 ,8,SHOCK ABSORBER,0,104,0,0,4
GAB63959 ,9,SHOCK ABSORBER,0,104,0,0,4
GAB63959 ,10,SHOCK ABSORBER,0,104,2,0,2
GAB63959 ,11,SHOCK ABSORBER,0,104,0,0,2
GAB63959 ,12,SHOCK ABSORBER,0,104,0,0,2
GAB63965 ,1,SHOCK ABSORBER,4,105,0,4,8
GAB63965 ,2,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,3,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,4,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,5,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,6,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,7,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,8,SHOCK ABSORBER,4,105,0,0,8
GAB63965 ,9,SHOCK ABSORBER,4,105,2,0,6
GAB63965 ,10,SHOCK ABSORBER,4,105,0,0,6
GAB63965 ,11,SHOCK ABSORBER,4,105,0,0,6
GAB63965 ,12,SHOCK ABSORBER,4,105,2,0,4
GAB64000 ,1,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,2,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,3,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,4,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,5,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,6,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,7,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,8,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,9,SHOCK ABSORBER,0,106,0,0,0
GAB64000 ,10,SHOCK ABSORBER,0,106,0,4,4
GAB64000 ,11,SHOCK ABSORBER,0,106,0,0,4
GAB64000 ,12,SHOCK ABSORBER,0,106,0,0,4
GAB64001 ,1,SHOCK ABSORBER,0,107,0,6,6
GAB64001 ,2,SHOCK ABSORBER,0,107,0,0,6
GAB64001 ,3,SHOCK ABSORBER,0,107,0,0,6
GAB64001 ,4,SHOCK ABSORBER,0,107,2,9,13
GAB64001 ,5,SHOCK ABSORBER,0,107,2,0,11
GAB64001 ,6,SHOCK ABSORBER,0,107,0,0,11
GAB64001 ,7,SHOCK ABSORBER,0,107,0,0,11
GAB64001 ,8,SHOCK ABSORBER,0,107,0,0,11
GAB64001 ,9,SHOCK ABSORBER,0,107,2,0,9
GAB64001 ,10,SHOCK ABSORBER,0,107,2,7,14
GAB64001 ,11,SHOCK ABSORBER,0,107,2,0,12
GAB64001 ,12,SHOCK ABSORBER,0,107,0,0,12
GAB64012 ,1,SHOCK ABSORBER,0,108,0,4,4
GAB64012 ,2,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,3,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,4,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,5,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,6,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,7,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,8,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,9,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,10,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,11,SHOCK ABSORBER,0,108,0,0,4
GAB64012 ,12,SHOCK ABSORBER,0,108,0,0,4
GAB64016 ,1,SHOCK ABSORBER,0,109,0,6,6
GAB64016 ,2,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,3,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,4,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,5,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,6,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,7,SHOCK ABSORBER,0,109,0,0,6
GAB64016 ,8,SHOCK ABSORBER,0,109,2,0,4
GAB64016 ,9,SHOCK ABSORBER,0,109,0,0,4
GAB64016 ,10,SHOCK ABSORBER,0,109,0,0,4
GAB64016 ,11,SHOCK ABSORBER,0,109,2,0,2
GAB64016 ,12,SHOCK ABSORBER,0,109,0,0,2
GAB64037 ,1,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,2,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,3,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,4,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,5,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,6,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,7,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,8,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,9,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,10,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,11,SHOCK ABSORBER,0,110,0,0,0
GAB64037 ,12,SHOCK ABSORBER,0,110,0,0,0
GAB64040 ,1,SHOCK ABSORBER,0,111,0,20,20
GAB64040 ,2,SHOCK ABSORBER,0,111,0,0,20
GAB64040 ,3,SHOCK ABSORBER,0,111,4,0,16
GAB64040 ,4,SHOCK ABSORBER,0,111,0,0,16
GAB64040 ,5,SHOCK ABSORBER,0,111,1,0,15
GAB64040 ,6,SHOCK ABSORBER,0,111,2,0,13
GAB64040 ,7,SHOCK ABSORBER,0,111,0,0,13
GAB64040 ,8,SHOCK ABSORBER,0,111,0,0,13
GAB64040 ,9,SHOCK ABSORBER,0,111,5,0,8
GAB64040 ,10,SHOCK ABSORBER,0,111,2,15,21
GAB64040 ,11,SHOCK ABSORBER,0,111,4,0,17
GAB64040 ,12,SHOCK ABSORBER,0,111,2,0,15
GAB64101 ,1,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,2,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,3,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,4,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,5,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,6,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,7,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,8,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,9,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,10,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,11,SHOCK ABSORBER,0,112,0,0,0
GAB64101 ,12,SHOCK ABSORBER,0,112,0,0,0
GAB64107 ,1,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,2,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,3,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,4,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,5,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,6,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,7,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,8,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,9,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,10,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,11,SHOCK ABSORBER,0,113,0,0,0
GAB64107 ,12,SHOCK ABSORBER,0,113,0,0,0
GAB64111 ,1,SHOCK ABSORBER,15,114,0,0,15
GAB64111 ,2,SHOCK ABSORBER,15,114,2,0,13
GAB64111 ,3,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,4,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,5,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,6,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,7,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,8,SHOCK ABSORBER,15,114,0,0,13
GAB64111 ,9,SHOCK ABSORBER,15,114,3,0,10
GAB64111 ,10,SHOCK ABSORBER,15,114,0,0,10
GAB64111 ,11,SHOCK ABSORBER,15,114,0,0,10
GAB64111 ,12,SHOCK ABSORBER,15,114,0,0,10
GAB64121 ,1,SHOCK ABSORBER,6,115,0,0,6
GAB64121 ,2,SHOCK ABSORBER,6,115,2,0,4
GAB64121 ,3,SHOCK ABSORBER,6,115,0,0,4
GAB64121 ,4,SHOCK ABSORBER,6,115,0,0,4
GAB64121 ,5,SHOCK ABSORBER,6,115,0,0,4
GAB64121 ,6,SHOCK ABSORBER,6,115,0,0,4
GAB64121 ,7,SHOCK ABSORBER,6,115,2,0,2
GAB64121 ,8,SHOCK ABSORBER,6,115,2,0,0
GAB64121 ,9,SHOCK ABSORBER,6,115,0,0,0
GAB64121 ,10,SHOCK ABSORBER,6,115,0,4,4
GAB64121 ,11,SHOCK ABSORBER,6,115,0,0,4
GAB64121 ,12,SHOCK ABSORBER,6,115,0,0,4
GAB64148 ,1,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,2,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,3,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,4,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,5,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,6,SHOCK ABSORBER,2,116,0,0,2
GAB64148 ,7,SHOCK ABSORBER,2,116,0,0,0
GAB64148 ,8,SHOCK ABSORBER,2,116,0,0,0
GAB64148 ,9,SHOCK ABSORBER,2,116,0,0,0
GAB64148 ,10,SHOCK ABSORBER,2,116,0,0,0
GAB64148 ,11,SHOCK ABSORBER,2,116,0,0,0
GAB64148 ,12,SHOCK ABSORBER,2,116,0,0,0
GAB64149 ,1,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,2,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,3,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,4,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,5,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,6,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,7,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,8,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,9,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,10,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,11,SHOCK ABSORBER,0,117,0,0,0
GAB64149 ,12,SHOCK ABSORBER,0,117,0,0,0
GAB64221 ,1,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,2,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,3,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,4,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,5,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,6,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,7,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,8,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,9,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,10,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,11,SHOCK ABSORBER,0,118,0,0,0
GAB64221 ,12,SHOCK ABSORBER,0,118,0,0,0
GAB6583SE ,1,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,2,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,3,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,4,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,5,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,6,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,7,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,8,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,9,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,10,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,11,SHOCK ABSORBER,0,119,0,0,0
GAB6583SE ,12,SHOCK ABSORBER,0,119,0,0,0
GAB6853SE ,1,SHOCK ABSORBER,6,120,0,0,6
GAB6853SE ,2,SHOCK ABSORBER,6,120,3,0,3
GAB6853SE ,3,SHOCK ABSORBER,6,120,0,0,3
GAB6853SE ,4,SHOCK ABSORBER,6,120,1,0,2
GAB6853SE ,5,SHOCK ABSORBER,6,120,1,0,1
GAB6853SE ,6,SHOCK ABSORBER,6,120,0,0,1
GAB6853SE ,7,SHOCK ABSORBER,6,120,2,1,0
GAB6853SE ,8,SHOCK ABSORBER,6,120,0,0,0
GAB6853SE ,9,SHOCK ABSORBER,6,120,0,0,0
GAB6853SE ,10,SHOCK ABSORBER,6,120,0,20,20
GAB6853SE ,11,SHOCK ABSORBER,6,120,5,0,15
GAB6853SE ,12,SHOCK ABSORBER,6,120,3,0,12
GAB69575 ,1,SHOCK ABSORBER,21,121,16,150,155
GAB69575 ,2,SHOCK ABSORBER,21,121,34,0,121
GAB69575 ,3,SHOCK ABSORBER,21,121,20,0,101
GAB69575 ,4,SHOCK ABSORBER,21,121,39,150,212
GAB69575 ,5,SHOCK ABSORBER,21,121,36,0,176
GAB69575 ,6,SHOCK ABSORBER,21,121,22,0,154
GAB69575 ,7,SHOCK ABSORBER,21,121,22,0,130
GAB69575 ,8,SHOCK ABSORBER,21,121,12,0,118
GAB69575 ,9,SHOCK ABSORBER,21,121,21,0,97
GAB69575 ,10,SHOCK ABSORBER,21,121,10,200,287
GAB69575 ,11,SHOCK ABSORBER,21,121,15,0,272
GAB69575 ,12,SHOCK ABSORBER,21,121,11,0,261
GAB69622 ,1,SHOCK ABSORBER,0,122,0,4,4
GAB69622 ,2,SHOCK ABSORBER,0,122,0,0,4
GAB69622 ,3,SHOCK ABSORBER,0,122,0,0,4
GAB69622 ,4,SHOCK ABSORBER,0,122,0,0,4
GAB69622 ,5,SHOCK ABSORBER,0,122,4,0,0
